Time,Patch,mWW,mWH,mWR,mWB,mHH,mHR,mHB,mRR,mRB,mBB,fWW,fWH,fWR,fWB,fHH,fHR,fHB,fRR,fRB,fBB
4266,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4317,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4357,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
