"Time","mWW","mWH","mWR","mWB","mHH","mHR","mHB","mRR","mRB","mBB","fWW","fWH","fWR","fWB","fHH","fHR","fHB","fRR","fRB","fBB"
3879,3,9,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
3880,4,4,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3881,4,6,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3882,3,4,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3883,2,7,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
3884,3,6,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3885,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3886,3,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3887,3,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3888,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3889,5,5,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3890,4,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3891,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3892,2,4,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3893,1,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3894,2,5,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3895,1,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
3896,2,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
3897,2,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
3898,5,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3899,6,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3900,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3901,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3902,6,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3903,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3904,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3905,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3906,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3907,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3908,3,6,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3909,3,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3910,2,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3911,2,4,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3912,2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3913,2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3914,3,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3915,4,9,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
3916,4,8,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3917,5,8,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3918,4,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3919,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3920,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3921,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3922,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3923,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3924,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3925,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3926,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3927,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3928,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3929,2,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
3930,2,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3931,2,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
3932,2,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
3933,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3934,3,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3935,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3936,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3937,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3938,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3939,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3940,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3941,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3942,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3943,1,6,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3944,2,6,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3945,2,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3946,2,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
3947,2,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3948,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3949,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
3950,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
3951,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
3952,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3953,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3954,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
3955,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
3956,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3957,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3958,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
3959,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
3960,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
3961,1,2,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
3962,1,2,2,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0
3963,1,2,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3964,2,1,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
3965,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
3966,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
3967,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
3968,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3969,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3970,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0
3971,1,3,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0
3972,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
3973,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
3974,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
3975,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
3976,1,5,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
3977,2,3,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
3978,2,3,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
3979,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3980,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3981,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3982,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0
3983,1,4,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0
3984,1,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3985,1,6,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
3986,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
3987,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3988,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3989,0,6,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3990,0,3,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3991,0,2,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3992,0,3,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
3993,1,3,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
3994,0,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
3995,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
3996,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
3997,0,4,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
3998,0,4,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
3999,0,3,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
4000,0,4,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
4001,0,5,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
4002,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4003,3,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4004,3,4,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4005,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4006,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4007,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4008,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4009,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4010,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4011,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4012,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4013,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4014,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4015,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4016,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4017,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4018,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4020,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4021,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4022,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4023,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4024,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4035,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4036,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4037,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4038,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4039,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4040,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4041,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4042,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4043,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4049,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4050,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4053,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4054,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4055,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4056,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4058,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4059,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4060,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4061,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4062,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4063,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4064,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4065,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4066,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4067,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4072,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4081,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4085,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4090,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4091,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4092,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4093,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4094,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4095,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4098,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4099,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4127,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4129,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4140,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4155,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4158,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4162,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4163,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4164,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4165,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4185,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4186,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4187,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4188,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4189,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4190,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4195,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4201,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
